date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-07,North Dakota,126822.0,131625.0,85482.0,4.94,16.64,37651.0,11.22,17.27,6080.0,4130.0,5420.0,0.9640000000000001
2021-02-08,North Dakota,129780.0,131625.0,87633.0,5.04,17.03,38417.0,11.5,17.27,2958.0,4328.0,5679.0,0.986
2021-02-09,North Dakota,129780.0,143400.0,87633.0,5.04,17.03,38417.0,11.5,18.82,0.0,4256.0,5585.0,0.905
2021-02-10,North Dakota,130019.0,143400.0,88917.0,5.14,17.06,39154.0,11.67,18.82,239.0,3778.0,4958.0,0.907
2021-02-11,North Dakota,133616.0,155375.0,90939.0,5.34,17.53,40721.0,11.93,20.39,3597.0,3817.0,5009.0,0.86
2021-02-12,North Dakota,139392.0,155375.0,94160.0,5.68,18.29,43276.0,12.36,20.39,5776.0,3795.0,4980.0,0.897
2021-02-13,North Dakota,144179.0,155375.0,96731.0,5.97,18.92,45474.0,12.69,20.39,4787.0,3348.0,4393.0,0.9279999999999999
2021-02-14,North Dakota,148916.0,155375.0,99364.0,6.24,19.54,47552.0,13.04,20.39,4737.0,3156.0,4141.0,0.958
2021-02-15,North Dakota,,,,,,,,,2255.5,3056.0,4010.0,
2021-02-16,North Dakota,153427.0,162175.0,102151.0,6.46,20.13,49263.0,13.4,21.28,2255.5,3378.0,4433.0,0.946
2021-02-17,North Dakota,154087.0,163150.0,102414.0,6.51,20.22,49615.0,13.44,21.41,660.0,3438.0,4511.0,0.9440000000000001
2021-02-18,North Dakota,156751.0,163150.0,104196.0,6.62,20.57,50438.0,13.67,21.41,2664.0,3305.0,4337.0,0.961
2021-02-19,North Dakota,182325.0,192100.0,122026.0,7.62,23.93,58099.0,16.01,25.21,25574.0,6133.0,8048.0,0.9490000000000001
2021-02-20,North Dakota,188496.0,198650.0,124671.0,8.09,24.73,61624.0,16.36,26.07,6171.0,6331.0,8308.0,0.9490000000000001
2021-02-21,North Dakota,194406.0,198650.0,126909.0,8.57,25.51,65293.0,16.65,26.07,5910.0,6499.0,8528.0,0.9790000000000001
2021-02-22,North Dakota,196365.0,198650.0,128657.0,8.6,25.77,65503.0,16.88,26.07,1959.0,6456.0,8472.0,0.988
2021-02-23,North Dakota,196576.0,217480.0,128669.0,8.62,25.8,65701.0,16.88,28.54,211.0,6164.0,8089.0,0.904
2021-02-24,North Dakota,199813.0,233550.0,130597.0,8.79,26.22,67006.0,17.14,30.65,3237.0,6532.0,8571.0,0.856
2021-02-25,North Dakota,203911.0,241100.0,133058.0,9.01,26.76,68641.0,17.46,31.64,4098.0,6737.0,8840.0,0.846
2021-02-26,North Dakota,212625.0,245200.0,138240.0,9.47,27.9,72168.0,18.14,32.18,8714.0,4329.0,5681.0,0.867
2021-02-27,North Dakota,225330.0,246570.0,146046.0,10.11,29.57,77018.0,19.16,32.36,12705.0,5262.0,6905.0,0.914
2021-02-28,North Dakota,234209.0,246570.0,151276.0,10.58,30.73,80647.0,19.85,32.36,8879.0,5686.0,7461.0,0.95
2021-03-01,North Dakota,238585.0,246570.0,154013.0,10.8,31.31,82284.0,20.21,32.36,4376.0,6031.0,7914.0,0.968
2021-03-02,North Dakota,238848.0,266470.0,154161.0,10.81,31.34,82398.0,20.23,34.97,263.0,6039.0,7925.0,0.8959999999999999
2021-03-03,North Dakota,241181.0,269610.0,155338.0,10.96,31.65,83505.0,20.38,35.38,2333.0,5910.0,7755.0,0.895
2021-03-04,North Dakota,246289.0,289160.0,158151.0,11.26,32.32,85789.0,20.75,37.94,5108.0,6054.0,7944.0,0.852
2021-03-05,North Dakota,255282.0,293900.0,163393.0,11.74,33.5,89500.0,21.44,38.57,8993.0,6094.0,7997.0,0.8690000000000001
2021-03-06,North Dakota,264133.0,299900.0,170047.0,12.03,34.66,91668.0,22.31,39.35,8851.0,5543.0,7274.0,0.8809999999999999
2021-03-07,North Dakota,272721.0,299900.0,176330.0,12.32,35.79,93863.0,23.14,39.35,8588.0,5502.0,7220.0,0.909
2021-03-08,North Dakota,275989.0,299900.0,172717.0,12.0,36.22,91455.0,22.66,39.35,3268.0,5343.0,7011.0,0.92
2021-03-09,North Dakota,277845.0,318530.0,173961.0,12.06,36.46,91874.0,22.83,41.8,1856.0,5571.0,7310.0,0.872
2021-03-10,North Dakota,280757.0,321600.0,175078.0,12.28,36.84,93608.0,22.97,42.2,2912.0,5654.0,7419.0,0.873
2021-03-11,North Dakota,286495.0,339590.0,178388.0,12.66,37.59,96489.0,23.41,44.56,5738.0,5744.0,7537.0,0.8440000000000001
